7702080540638;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 8;1;94850;TOM  ;1
7702080540737;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 9;2;94850;TOM  ;2
7702080540836;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 9 1/2;1;94850;TOM  ;1
7702080540935;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 10;9;94850;TOM  ;9
7702080541031;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 11;7;94850;TOM  ;7
7702080541130;GUAYO LETHAL PRO VERDE/AZUL/NEGRO 11 1/2;6;94850;TOM  ;6
7702080541253;GUAYO TRAIN GOLTY NEON VERDE/NAR 4 1/2;1;73000;TOM  ;1
7702080541314;GUAYO SUPERNOVA NEGRO/ROJO 43           ;1;74500;TOM  ;1
7702080541352;GUAYO TRAIN GOLTY NEON VERDE/NAR 5;3;73000;TOM  ;3
7702080541932;GUAYO LETHAL PRO NARANJA / VERDE/NEGRO 7 1/2;2;94850;TOM  ;2
7702080542038;GUAYO LETHAL PRO NARANJA / VERDE/NEGRO 8;1;94850;TOM  ;1
7702080542335;GUAYO LETHAL PRO NARANJA / VERDE/NEGRO 10;2;94850;TOM  ;2
7702080542441;GUAYO LETHAL PRO NARANJA/VERDE/NEGRO 11 2a;1;45100;TOM  ;1
7702080542533;GUAYO LETHAL PRO NARANJA / VERDE/NEGRO 11 1/2;6;94850;TOM  ;6
7702080542540;GUAYO LETHAL PRO NAR/ VERDE/NEGRO 11 1/2 2a;1;46200;TOM  ;1
7702080542571;GUAYO TRAIN GOLTY NEON NAR/VERDE 4 1/2;1;73000;TOM  ;1
7702080542632;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 7 ½;7;90550;TOM  ;7
7702080542670;GUAYO TRAIN GOLTY NEON NAR/VERDE 5;2;73000;TOM  ;2
7702080542731;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 8;2;90550;TOM  ;2
7702080542939;ZAP. TURF LETHAL PRO LIMON / AGUAMARINA 9 ½;4;90550;TOM  ;4
