110491|2|41011|XCOLI|08/26/2018|-|-|0|0|-|41011|-|01|3101|-|-|-|W30|-|2018-08-26 09:41:29|1|08/26/2018|NO|0000-00-00 00:00:00||-|
124473|1|110491|41011|08/26/2018|T549815|D21|1|71500|TFG  |-|-|-|0|-|-|-|-|16|||||||
110492|2|41011|XCOLI|08/26/2018|-|-|0|0|-|41011|-|01|3101|-|-|-|W30|-|2018-08-26 11:51:25|1|08/26/2018|NO|0000-00-00 00:00:00||-|
124474|1|110492|41011|08/26/2018|T540638|D21|1|71500|TFG  |-|-|-|0|-|-|-|-|16|||||||
124475|1|110492|41011|08/26/2018|T888888|D21|1|25|TFG  |-|-|-|0|-|-|-|-|16|||||||
